use_cases,features,budget,rank1_product,rank1_score,rank2_product,rank2_score,rank3_product,rank3_score
hiking,app_ecosystem,under_200,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,app_ecosystem,under_350,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,app_ecosystem,under_500,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665
hiking,app_ecosystem,under_650,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.665
hiking,app_ecosystem,unlimited,garmin_forerunner_970_2025,0.95,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93
hiking,design_modern,no_budget,garmin_forerunner_970_2025,0.95,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93
hiking,design_modern,under_200,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,design_modern,under_350,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,design_modern,under_500,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665
hiking,design_modern,under_650,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.665
hiking,design_modern,unlimited,garmin_forerunner_970_2025,0.95,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93
hiking,design_classic,no_budget,garmin_forerunner_970_2025,0.75,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68
hiking,design_classic,under_200,garmin_forerunner_970_2025,0.525,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476
hiking,design_classic,under_350,garmin_forerunner_970_2025,0.525,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476
hiking,design_classic,under_500,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.525,garmin_fenix_8_2024,0.525
hiking,design_classic,under_650,garmin_forerunner_970_2025,0.75,apple_watch_series11_2025,0.68,garmin_fenix_8_2024,0.525
hiking,design_classic,unlimited,garmin_forerunner_970_2025,0.75,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68
hiking,with_display,no_budget,garmin_forerunner_970_2025,0.95,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93
hiking,with_display,under_200,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,with_display,under_350,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
hiking,with_display,under_500,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.665,garmin_fenix_8_2024,0.665
hiking,with_display,under_650,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.665
hiking,with_display,unlimited,garmin_forerunner_970_2025,0.95,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93
hiking,no_display,no_budget,garmin_forerunner_970_2025,0.75,garmin_fenix_8_2024,0.75,whoop_5_0_peak_2025,0.72
hiking,no_display,under_200,garmin_forerunner_970_2025,0.525,garmin_fenix_8_2024,0.525,whoop_5_0_peak_2025,0.504
hiking,no_display,under_350,whoop_5_0_peak_2025,0.72,garmin_forerunner_970_2025,0.525,garmin_fenix_8_2024,0.525
hiking,no_display,under_500,whoop_5_0_peak_2025,0.72,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.525
hiking,no_display,under_650,garmin_forerunner_970_2025,0.75,whoop_5_0_peak_2025,0.72,apple_watch_series11_2025,0.68
hiking,no_display,unlimited,garmin_forerunner_970_2025,0.75,garmin_fenix_8_2024,0.75,whoop_5_0_peak_2025,0.72
hiking,sleep_monitor,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.88
hiking,sleep_monitor,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.665,apple_watch_series11_2025,0.616
hiking,sleep_monitor,under_350,whoop_5_0_peak_2025,0.72,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.665
hiking,sleep_monitor,under_500,apple_watch_series11_2025,0.88,whoop_5_0_peak_2025,0.72,garmin_fenix_8_2024,0.7
hiking,sleep_monitor,under_650,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.88,whoop_5_0_peak_2025,0.72
hiking,sleep_monitor,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.88
hiking,stress_monitor,no_budget,garmin_forerunner_970_2025,1.0,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.83
hiking,stress_monitor,under_200,garmin_forerunner_970_2025,0.7,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.581
hiking,stress_monitor,under_350,whoop_5_0_peak_2025,0.72,garmin_forerunner_970_2025,0.7,garmin_fenix_8_2024,0.7
hiking,stress_monitor,under_500,apple_watch_series11_2025,0.83,whoop_5_0_peak_2025,0.72,garmin_forerunner_970_2025,0.7
hiking,stress_monitor,under_650,garmin_forerunner_970_2025,1.0,apple_watch_series11_2025,0.83,whoop_5_0_peak_2025,0.72
hiking,stress_monitor,unlimited,garmin_forerunner_970_2025,1.0,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.83
hiking,ecg_hrv,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93
hiking,ecg_hrv,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.665,apple_watch_series11_2025,0.651
hiking,ecg_hrv,under_350,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.67,garmin_forerunner_970_2025,0.665
hiking,ecg_hrv,under_500,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.67
hiking,ecg_hrv,under_650,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93,garmin_fenix_8_2024,0.7
hiking,ecg_hrv,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.95,apple_watch_series11_2025,0.93
hiking,vo2_max,no_budget,garmin_forerunner_970_2025,1.0,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.83
hiking,vo2_max,under_200,garmin_forerunner_970_2025,0.7,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.581
hiking,vo2_max,under_350,garmin_forerunner_970_2025,0.7,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.62
hiking,vo2_max,under_500,apple_watch_series11_2025,0.83,garmin_forerunner_970_2025,0.7,garmin_fenix_8_2024,0.7
hiking,vo2_max,under_650,garmin_forerunner_970_2025,1.0,apple_watch_series11_2025,0.83,garmin_fenix_8_2024,0.7
hiking,vo2_max,unlimited,garmin_forerunner_970_2025,1.0,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.83
swimming,light_comfortable,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
swimming,light_comfortable,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.651
swimming,light_comfortable,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651
swimming,light_comfortable,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.7
swimming,light_comfortable,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88
swimming,light_comfortable,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
swimming,long_battery,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
swimming,long_battery,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.616
swimming,long_battery,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651
swimming,long_battery,under_500,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.78,garmin_fenix_8_2024,0.7
swimming,long_battery,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.78
swimming,long_battery,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
swimming,water_resistance,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.88,garmin_forerunner_970_2025,0.88
swimming,water_resistance,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.616,garmin_forerunner_970_2025,0.616
swimming,water_resistance,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.616
swimming,water_resistance,under_500,apple_watch_series11_2025,0.88,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.7
swimming,water_resistance,under_650,apple_watch_series11_2025,0.88,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.88
swimming,water_resistance,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.88,garmin_forerunner_970_2025,0.88
swimming,gps_accuracy,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.88
swimming,gps_accuracy,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.616
swimming,gps_accuracy,under_350,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.68,garmin_forerunner_970_2025,0.651
swimming,gps_accuracy,under_500,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.68
swimming,gps_accuracy,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.7
swimming,gps_accuracy,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.88
swimming,smartphone_independent,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,smartphone_independent,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651,garmin_forerunner_970_2025,0.616
swimming,smartphone_independent,under_350,whoop_5_0_peak_2025,0.73,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
swimming,smartphone_independent,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.73,garmin_fenix_8_2024,0.665
swimming,smartphone_independent,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.73
swimming,smartphone_independent,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,app_ecosystem,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,app_ecosystem,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651,garmin_forerunner_970_2025,0.616
swimming,app_ecosystem,under_350,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
swimming,app_ecosystem,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.665
swimming,app_ecosystem,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.83
swimming,app_ecosystem,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,design_modern,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,design_modern,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651,garmin_forerunner_970_2025,0.616
swimming,design_modern,under_350,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
swimming,design_modern,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.665
swimming,design_modern,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.83
swimming,design_modern,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,design_classic,no_budget,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.68
swimming,design_classic,under_200,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476,garmin_forerunner_970_2025,0.476
swimming,design_classic,under_350,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476
swimming,design_classic,under_500,apple_watch_series11_2025,0.68,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.525
swimming,design_classic,under_650,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.68,whoop_5_0_peak_2025,0.68
swimming,design_classic,unlimited,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.68
swimming,with_display,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,with_display,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651,garmin_forerunner_970_2025,0.616
swimming,with_display,under_350,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.651
swimming,with_display,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.665
swimming,with_display,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.68
swimming,with_display,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,no_display,no_budget,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68
swimming,no_display,under_200,whoop_5_0_peak_2025,0.651,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476
swimming,no_display,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.525,apple_watch_series11_2025,0.476
swimming,no_display,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.68,garmin_fenix_8_2024,0.525
swimming,no_display,under_650,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.68,garmin_forerunner_970_2025,0.68
swimming,no_display,unlimited,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.75,apple_watch_series11_2025,0.68
swimming,sleep_monitor,no_budget,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88
swimming,sleep_monitor,under_200,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.651,apple_watch_series11_2025,0.616
swimming,sleep_monitor,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.616
swimming,sleep_monitor,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88,garmin_fenix_8_2024,0.7
swimming,sleep_monitor,under_650,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88,garmin_forerunner_970_2025,0.88
swimming,sleep_monitor,unlimited,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.88
swimming,stress_monitor,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
swimming,stress_monitor,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.651
swimming,stress_monitor,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651
swimming,stress_monitor,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.83,garmin_fenix_8_2024,0.7
swimming,stress_monitor,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.83
swimming,stress_monitor,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
swimming,ecg_hrv,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,ecg_hrv,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.651,garmin_forerunner_970_2025,0.616
swimming,ecg_hrv,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.651
swimming,ecg_hrv,under_500,apple_watch_series11_2025,0.93,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.7
swimming,ecg_hrv,under_650,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.88
swimming,ecg_hrv,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.93,garmin_forerunner_970_2025,0.88
swimming,vo2_max,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.83
swimming,vo2_max,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.581
swimming,vo2_max,under_350,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651
swimming,vo2_max,under_500,apple_watch_series11_2025,0.83,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.7
swimming,vo2_max,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.83,whoop_5_0_peak_2025,0.83
swimming,vo2_max,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.83
health_wellbeing,light_comfortable,no_budget,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,1.0,apple_watch_series11_2025,0.95
health_wellbeing,light_comfortable,under_200,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.7,apple_watch_series11_2025,0.665
health_wellbeing,light_comfortable,under_350,whoop_5_0_peak_2025,1.0,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.665
health_wellbeing,light_comfortable,under_500,whoop_5_0_peak_2025,1.0,apple_watch_series11_2025,0.95,garmin_fenix_8_2024,0.7
health_wellbeing,light_comfortable,under_650,whoop_5_0_peak_2025,1.0,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
health_wellbeing,light_comfortable,unlimited,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,1.0,apple_watch_series11_2025,0.95
health_wellbeing,long_battery,no_budget,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,0.95,garmin_forerunner_970_2025,0.93
health_wellbeing,long_battery,under_200,garmin_fenix_8_2024,0.7,whoop_5_0_peak_2025,0.665,garmin_forerunner_970_2025,0.651
health_wellbeing,long_battery,under_350,whoop_5_0_peak_2025,0.95,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.651
health_wellbeing,long_battery,under_500,whoop_5_0_peak_2025,0.95,apple_watch_series11_2025,0.85,garmin_fenix_8_2024,0.7
health_wellbeing,long_battery,under_650,whoop_5_0_peak_2025,0.95,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.85
health_wellbeing,long_battery,unlimited,garmin_fenix_8_2024,1.0,whoop_5_0_peak_2025,0.95,garmin_forerunner_970_2025,0.93
health_wellbeing,water_resistance,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.95
health_wellbeing,water_resistance,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.665,whoop_5_0_peak_2025,0.665
health_wellbeing,water_resistance,under_350,whoop_5_0_peak_2025,0.95,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.665
health_wellbeing,water_resistance,under_500,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.95,garmin_fenix_8_2024,0.7
health_wellbeing,water_resistance,under_650,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.95,garmin_forerunner_970_2025,0.88
health_wellbeing,water_resistance,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.95
health_wellbeing,gps_accuracy,no_budget,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
health_wellbeing,gps_accuracy,under_200,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.665,garmin_forerunner_970_2025,0.651
health_wellbeing,gps_accuracy,under_350,whoop_5_0_peak_2025,0.75,garmin_fenix_8_2024,0.7,apple_watch_series11_2025,0.665
health_wellbeing,gps_accuracy,under_500,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.75,garmin_fenix_8_2024,0.7
health_wellbeing,gps_accuracy,under_650,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.75
health_wellbeing,gps_accuracy,unlimited,garmin_fenix_8_2024,1.0,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
health_wellbeing,smartphone_independent,no_budget,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.95,garmin_forerunner_970_2025,0.88
health_wellbeing,smartphone_independent,under_200,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.665,garmin_forerunner_970_2025,0.616
health_wellbeing,smartphone_independent,under_350,whoop_5_0_peak_2025,0.8,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.665
health_wellbeing,smartphone_independent,under_500,apple_watch_series11_2025,1.0,whoop_5_0_peak_2025,0.8,garmin_fenix_8_2024,0.665
health_wellbeing,smartphone_independent,under_650,apple_watch_series11_2025,1.0,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.8
